year,week_no,district,disease_name_in_full_form,cases,cases_lag1,cases_lag2,cases_lag3,cases_lag4,precip_lag1,precip_lag2,precip_lag3,precip_lag4
2020,44,Jaffna,Leptospirosis,2,1,0,1,1,25.6,15.47,32.5,20.4
2020,45,Jaffna,Leptospirosis,0,2,1,0,1,14.2,25.6,15.47,32.5
2020,46,Jaffna,Leptospirosis,0,0,2,1,0,52.58,14.2,25.6,15.47
2020,47,Jaffna,Leptospirosis,1,0,0,2,1,66.02,52.58,14.2,25.6
2020,48,Jaffna,Leptospirosis,1,1,0,0,2,55.27,66.02,52.58,14.2
2020,49,Jaffna,Leptospirosis,0,1,1,0,0,174.39,55.27,66.02,52.58
2020,50,Jaffna,Leptospirosis,2,0,1,1,0,423.2,174.39,55.27,66.02
2020,51,Jaffna,Leptospirosis,1,2,0,1,1,11.7,423.2,174.39,55.27
2020,52,Jaffna,Leptospirosis,1,1,2,0,1,99.42,11.7,423.2,174.39
2021,1,Jaffna,Leptospirosis,3,1,1,2,0,21.92,99.42,11.7,423.2
2021,2,Jaffna,Leptospirosis,3,3,1,1,2,57.3,21.92,99.42,11.7
2021,3,Jaffna,Leptospirosis,1,3,3,1,1,191.5,57.3,21.92,99.42
2021,4,Jaffna,Leptospirosis,1,1,3,3,1,45.3,191.5,57.3,21.92
2021,5,Jaffna,Leptospirosis,0,1,1,3,3,6.1,45.3,191.5,57.3
2021,6,Jaffna,Leptospirosis,1,0,1,1,3,10.5,6.1,45.3,191.5
2021,7,Jaffna,Leptospirosis,0,1,0,1,1,1,10.5,6.1,45.3
2021,8,Jaffna,Leptospirosis,0,0,1,0,1,5.2,1,10.5,6.1
2021,9,Jaffna,Leptospirosis,0,0,0,1,0,1.8,5.2,1,10.5
2021,10,Jaffna,Leptospirosis,1,0,0,0,1,1.4,1.8,5.2,1
2021,12,Jaffna,Leptospirosis,2,1,0,0,0,6.4,1.4,1.8,5.2
2021,13,Jaffna,Leptospirosis,1,2,1,0,0,8.2,6.4,1.4,1.8
2021,14,Jaffna,Leptospirosis,0,1,2,1,0,0,8.2,6.4,1.4
2021,15,Jaffna,Leptospirosis,0,0,1,2,1,6,0,8.2,6.4
2021,16,Jaffna,Leptospirosis,0,0,0,1,2,49.9,6,0,8.2
2021,17,Jaffna,Leptospirosis,0,0,0,0,1,4.3,49.9,6,0
2021,18,Jaffna,Leptospirosis,1,0,0,0,0,20.7,4.3,49.9,6
2021,19,Jaffna,Leptospirosis,0,1,0,0,0,38.4,20.7,4.3,49.9
2021,20,Jaffna,Leptospirosis,1,0,1,0,0,24,38.4,20.7,4.3
2021,21,Jaffna,Leptospirosis,0,1,0,1,0,31.8,24,38.4,20.7
2021,22,Jaffna,Leptospirosis,1,0,1,0,1,4.72,31.8,24,38.4
2021,23,Jaffna,Leptospirosis,0,1,0,1,0,53.1,4.72,31.8,24
2021,24,Jaffna,Leptospirosis,0,0,1,0,1,10.6,53.1,4.72,31.8
2021,25,Jaffna,Leptospirosis,0,0,0,1,0,2.4,10.6,53.1,4.72
2021,26,Jaffna,Leptospirosis,1,0,0,0,1,10.7,2.4,10.6,53.1
2021,27,Jaffna,Leptospirosis,1,1,0,0,0,17,10.7,2.4,10.6
2021,28,Jaffna,Leptospirosis,0,1,1,0,0,45,17,10.7,2.4
2021,29,Jaffna,Leptospirosis,0,0,1,1,0,8.7,45,17,10.7
2021,30,Jaffna,Leptospirosis,0,0,0,1,1,3.1,8.7,45,17
2021,31,Jaffna,Leptospirosis,1,0,0,0,1,1.6,3.1,8.7,45
2021,32,Jaffna,Leptospirosis,0,1,0,0,0,5.9,1.6,3.1,8.7
2021,33,Jaffna,Leptospirosis,0,0,1,0,0,14.8,5.9,1.6,3.1
2021,34,Jaffna,Leptospirosis,0,0,0,1,0,15.86,14.8,5.9,1.6
2021,35,Jaffna,Leptospirosis,0,0,0,0,1,9.8,15.86,14.8,5.9
2021,36,Jaffna,Leptospirosis,0,0,0,0,0,40.65,9.8,15.86,14.8
2021,37,Jaffna,Leptospirosis,1,0,0,0,0,1.2,40.65,9.8,15.86
2021,38,Jaffna,Leptospirosis,1,1,0,0,0,14.6,1.2,40.65,9.8
2021,39,Jaffna,Leptospirosis,0,1,1,0,0,15.1,14.6,1.2,40.65
2021,40,Jaffna,Leptospirosis,0,0,1,1,0,89.8,15.1,14.6,1.2
2021,41,Jaffna,Leptospirosis,0,0,0,1,1,60.55,89.8,15.1,14.6
2021,42,Jaffna,Leptospirosis,1,0,0,0,1,41.35,60.55,89.8,15.1
2021,43,Jaffna,Leptospirosis,0,1,0,0,0,75.7,41.35,60.55,89.8
2021,44,Jaffna,Leptospirosis,0,0,1,0,0,149.5,75.7,41.35,60.55
2021,45,Jaffna,Leptospirosis,0,0,0,1,0,176.65,149.5,75.7,41.35
2021,46,Jaffna,Leptospirosis,2,0,0,0,1,219.39,176.65,149.5,75.7
2021,47,Jaffna,Leptospirosis,1,2,0,0,0,93.25,219.39,176.65,149.5
2021,48,Jaffna,Leptospirosis,2,1,2,0,0,128.15,93.25,219.39,176.65
2021,49,Jaffna,Leptospirosis,1,2,1,2,0,30.2,128.15,93.25,219.39
2021,50,Jaffna,Leptospirosis,5,1,2,1,2,25.3,30.2,128.15,93.25
2021,51,Jaffna,Leptospirosis,5,5,1,2,1,15.8,25.3,30.2,128.15
2022,1,Jaffna,Leptospirosis,5,5,5,1,2,0.7,15.8,25.3,30.2
2022,2,Jaffna,Leptospirosis,3,5,5,5,1,3.6,0.7,15.8,25.3
2022,3,Jaffna,Leptospirosis,1,3,5,5,5,8.5,3.6,0.7,15.8
2022,4,Jaffna,Leptospirosis,3,1,3,5,5,2.1,8.5,3.6,0.7
2022,5,Jaffna,Leptospirosis,0,3,1,3,5,10.1,2.1,8.5,3.6
2022,6,Jaffna,Leptospirosis,1,0,3,1,3,1.5,10.1,2.1,8.5
2022,7,Jaffna,Leptospirosis,0,1,0,3,1,89.2,1.5,10.1,2.1
2022,8,Jaffna,Leptospirosis,3,0,1,0,3,1.6,89.2,1.5,10.1
2022,9,Jaffna,Leptospirosis,0,3,0,1,0,2.7,1.6,89.2,1.5
2022,10,Jaffna,Leptospirosis,0,0,3,0,1,2.9,2.7,1.6,89.2
2022,11,Jaffna,Leptospirosis,2,0,0,3,0,2.1,2.9,2.7,1.6
2022,12,Jaffna,Leptospirosis,1,2,0,0,3,0.3,2.1,2.9,2.7
2022,13,Jaffna,Leptospirosis,1,1,2,0,0,7.3,0.3,2.1,2.9
2022,14,Jaffna,Leptospirosis,0,1,1,2,0,9.6,7.3,0.3,2.1
2022,15,Jaffna,Leptospirosis,0,0,1,1,2,86.05,9.6,7.3,0.3
2022,16,Jaffna,Leptospirosis,1,0,0,1,1,64.65,86.05,9.6,7.3
2022,17,Jaffna,Leptospirosis,1,1,0,0,1,40.45,64.65,86.05,9.6
2022,18,Jaffna,Leptospirosis,1,1,1,0,0,8.9,40.45,64.65,86.05
2022,19,Jaffna,Leptospirosis,0,1,1,1,0,3.4,8.9,40.45,64.65
2022,20,Jaffna,Leptospirosis,0,0,1,1,1,27.5,3.4,8.9,40.45
2022,21,Jaffna,Leptospirosis,0,0,0,1,1,6.6,27.5,3.4,8.9
2022,22,Jaffna,Leptospirosis,0,0,0,0,1,3.9,6.6,27.5,3.4
2022,23,Jaffna,Leptospirosis,0,0,0,0,0,1.5,3.9,6.6,27.5
2022,24,Jaffna,Leptospirosis,0,0,0,0,0,12,1.5,3.9,6.6
2022,25,Jaffna,Leptospirosis,0,0,0,0,0,23.7,12,1.5,3.9
2022,26,Jaffna,Leptospirosis,0,0,0,0,0,24.2,23.7,12,1.5
2022,27,Jaffna,Leptospirosis,1,0,0,0,0,8.9,24.2,23.7,12
2022,29,Jaffna,Leptospirosis,0,1,0,0,0,1,8.9,24.2,23.7
2022,30,Jaffna,Leptospirosis,0,0,1,0,0,22.35,1,8.9,24.2
2022,31,Jaffna,Leptospirosis,0,0,0,1,0,32.6,22.35,1,8.9
2022,32,Jaffna,Leptospirosis,0,0,0,0,1,65.6,32.6,22.35,1
2022,33,Jaffna,Leptospirosis,0,0,0,0,0,2,65.6,32.6,22.35
2022,34,Jaffna,Leptospirosis,0,0,0,0,0,6.8,2,65.6,32.6
2022,35,Jaffna,Leptospirosis,0,0,0,0,0,41.6,6.8,2,65.6
2022,36,Jaffna,Leptospirosis,1,0,0,0,0,64,41.6,6.8,2
2022,37,Jaffna,Leptospirosis,0,1,0,0,0,12.8,64,41.6,6.8
2022,38,Jaffna,Leptospirosis,0,0,1,0,0,0.9,12.8,64,41.6
2022,39,Jaffna,Leptospirosis,0,0,0,1,0,3.6,0.9,12.8,64
2022,40,Jaffna,Leptospirosis,0,0,0,0,1,7,3.6,0.9,12.8
2022,41,Jaffna,Leptospirosis,0,0,0,0,0,62.25,7,3.6,0.9
2022,42,Jaffna,Leptospirosis,1,0,0,0,0,67,62.25,7,3.6
2022,43,Jaffna,Leptospirosis,1,1,0,0,0,94.85,67,62.25,7
2022,44,Jaffna,Leptospirosis,0,1,1,0,0,25.5,94.85,67,62.25
2022,45,Jaffna,Leptospirosis,0,0,1,1,0,171.75,25.5,94.85,67
2022,46,Jaffna,Leptospirosis,1,0,0,1,1,92.86,171.75,25.5,94.85
2022,47,Jaffna,Leptospirosis,1,1,0,0,1,19.1,92.86,171.75,25.5
2022,48,Jaffna,Leptospirosis,1,1,1,0,0,6,19.1,92.86,171.75
2022,49,Jaffna,Leptospirosis,0,1,1,1,0,34.4,6,19.1,92.86
2022,50,Jaffna,Leptospirosis,0,0,1,1,1,96.95,34.4,6,19.1
2022,51,Jaffna,Leptospirosis,1,0,0,1,1,19.8,96.95,34.4,6
2022,52,Jaffna,Leptospirosis,0,1,0,0,1,41,19.8,96.95,34.4
2022,53,Jaffna,Leptospirosis,0,0,1,0,0,4.2,41,19.8,96.95
2023,1,Jaffna,Leptospirosis,0,0,0,1,0,13.26,4.2,41,19.8
2023,2,Jaffna,Leptospirosis,2,0,0,0,1,16,13.26,4.2,41
2023,3,Jaffna,Leptospirosis,0,2,0,0,0,0,16,13.26,4.2
2023,4,Jaffna,Leptospirosis,1,0,2,0,0,6,0,16,13.26
2023,5,Jaffna,Leptospirosis,1,1,0,2,0,5.7,6,0,16
2023,6,Jaffna,Leptospirosis,0,1,1,0,2,120.24,5.7,6,0
2023,7,Jaffna,Leptospirosis,0,0,1,1,0,1.1,120.24,5.7,6
2023,8,Jaffna,Leptospirosis,0,0,0,1,1,2.1,1.1,120.24,5.7
2023,9,Jaffna,Leptospirosis,0,0,0,0,1,0,2.1,1.1,120.24
2023,10,Jaffna,Leptospirosis,0,0,0,0,0,4.6,0,2.1,1.1
2023,11,Jaffna,Leptospirosis,0,0,0,0,0,5.1,4.6,0,2.1
2023,12,Jaffna,Leptospirosis,0,0,0,0,0,7.8,5.1,4.6,0
2023,13,Jaffna,Leptospirosis,0,0,0,0,0,10.2,7.8,5.1,4.6
2023,14,Jaffna,Leptospirosis,0,0,0,0,0,4.8,10.2,7.8,5.1
2023,15,Jaffna,Leptospirosis,1,0,0,0,0,6.9,4.8,10.2,7.8
2023,16,Jaffna,Leptospirosis,1,1,0,0,0,0.7,6.9,4.8,10.2
2023,17,Jaffna,Leptospirosis,1,1,1,0,0,3.4,0.7,6.9,4.8
2023,18,Jaffna,Leptospirosis,0,1,1,1,0,57.1,3.4,0.7,6.9
2023,19,Jaffna,Leptospirosis,0,0,1,1,1,115.95,57.1,3.4,0.7
2023,20,Jaffna,Leptospirosis,0,0,0,1,1,2.7,115.95,57.1,3.4
2023,21,Jaffna,Leptospirosis,1,0,0,0,1,1.1,2.7,115.95,57.1
2023,22,Jaffna,Leptospirosis,0,1,0,0,0,2.7,1.1,2.7,115.95
2023,23,Jaffna,Leptospirosis,0,0,1,0,0,0.4,2.7,1.1,2.7
2023,24,Jaffna,Leptospirosis,0,0,0,1,0,0.6,0.4,2.7,1.1
2023,25,Jaffna,Leptospirosis,0,0,0,0,1,44.08,0.6,0.4,2.7
2023,26,Jaffna,Leptospirosis,0,0,0,0,0,39,44.08,0.6,0.4
2023,27,Jaffna,Leptospirosis,0,0,0,0,0,27.84,39,44.08,0.6
2023,28,Jaffna,Leptospirosis,0,0,0,0,0,18.7,27.84,39,44.08
2023,29,Jaffna,Leptospirosis,0,0,0,0,0,11.63,18.7,27.84,39
2023,30,Jaffna,Leptospirosis,1,0,0,0,0,2,11.63,18.7,27.84
2023,31,Jaffna,Leptospirosis,0,1,0,0,0,4.15,2,11.63,18.7
2023,32,Jaffna,Leptospirosis,1,0,1,0,0,1.5,4.15,2,11.63
2023,33,Jaffna,Leptospirosis,1,1,0,1,0,0.7,1.5,4.15,2
2023,34,Jaffna,Leptospirosis,0,1,1,0,1,0.1,0.7,1.5,4.15
2023,35,Jaffna,Leptospirosis,0,0,1,1,0,1.2,0.1,0.7,1.5
2023,36,Jaffna,Leptospirosis,0,0,0,1,1,14.8,1.2,0.1,0.7
2023,37,Jaffna,Leptospirosis,1,0,0,0,1,15.05,14.8,1.2,0.1
2023,38,Jaffna,Leptospirosis,0,1,0,0,0,21.6,15.05,14.8,1.2
2023,39,Jaffna,Leptospirosis,0,0,1,0,0,15.85,21.6,15.05,14.8
2023,40,Jaffna,Leptospirosis,0,0,0,1,0,9.7,15.85,21.6,15.05
2023,41,Jaffna,Leptospirosis,0,0,0,0,1,5.5,9.7,15.85,21.6
2023,42,Jaffna,Leptospirosis,0,0,0,0,0,31.75,5.5,9.7,15.85
2023,43,Jaffna,Leptospirosis,0,0,0,0,0,39.82,31.75,5.5,9.7
2023,44,Jaffna,Leptospirosis,1,0,0,0,0,48.3,39.82,31.75,5.5
2023,45,Jaffna,Leptospirosis,1,1,0,0,0,109.67,48.3,39.82,31.75
2023,46,Jaffna,Leptospirosis,0,1,1,0,0,136.88,109.67,48.3,39.82
2023,47,Jaffna,Leptospirosis,0,0,1,1,0,200.62,136.88,109.67,48.3
2023,48,Jaffna,Leptospirosis,0,0,0,1,1,113.61,200.62,136.88,109.67
2023,49,Jaffna,Leptospirosis,0,0,0,0,1,220.14,113.61,200.62,136.88
2023,50,Jaffna,Leptospirosis,2,0,0,0,0,47.41,220.14,113.61,200.62
2023,51,Jaffna,Leptospirosis,1,2,0,0,0,166.39,47.41,220.14,113.61
2023,52,Jaffna,Leptospirosis,4,1,2,0,0,77.7,166.39,47.41,220.14
2024,1,Jaffna,Leptospirosis,2,4,1,2,0,16.57,77.7,166.39,47.41
2024,2,Jaffna,Leptospirosis,3,2,4,1,2,25.9,16.57,77.7,166.39
2024,3,Jaffna,Leptospirosis,1,3,2,4,1,25.11,25.9,16.57,77.7
2024,4,Jaffna,Leptospirosis,1,1,3,2,4,6,25.11,25.9,16.57
2024,5,Jaffna,Leptospirosis,0,1,1,3,2,0.5,6,25.11,25.9
2024,6,Jaffna,Leptospirosis,2,0,1,1,3,14.06,0.5,6,25.11
2024,7,Jaffna,Leptospirosis,1,2,0,1,1,2.8,14.06,0.5,6
2024,8,Jaffna,Leptospirosis,3,1,2,0,1,3.4,2.8,14.06,0.5
2024,9,Jaffna,Leptospirosis,0,3,1,2,0,0.9,3.4,2.8,14.06
2024,10,Jaffna,Leptospirosis,1,0,3,1,2,0.1,0.9,3.4,2.8
2024,11,Jaffna,Leptospirosis,0,1,0,3,1,0,0.1,0.9,3.4
2024,12,Jaffna,Leptospirosis,0,0,1,0,3,0,0,0.1,0.9
2024,13,Jaffna,Leptospirosis,0,0,0,1,0,1.4,0,0,0.1
2024,14,Jaffna,Leptospirosis,0,0,0,0,1,2.2,1.4,0,0
2024,15,Jaffna,Leptospirosis,0,0,0,0,0,6.1,2.2,1.4,0
2024,16,Jaffna,Leptospirosis,0,0,0,0,0,10.4,6.1,2.2,1.4
2024,17,Jaffna,Leptospirosis,0,0,0,0,0,4.3,10.4,6.1,2.2
2024,18,Jaffna,Leptospirosis,0,0,0,0,0,1.7,4.3,10.4,6.1
2024,19,Jaffna,Leptospirosis,0,0,0,0,0,9.4,1.7,4.3,10.4
2024,20,Jaffna,Leptospirosis,0,0,0,0,0,43.6,9.4,1.7,4.3
2024,21,Jaffna,Leptospirosis,0,0,0,0,0,154.31,43.6,9.4,1.7
2024,22,Jaffna,Leptospirosis,0,0,0,0,0,86.15,154.31,43.6,9.4
2024,23,Jaffna,Leptospirosis,0,0,0,0,0,22.2,86.15,154.31,43.6
2024,24,Jaffna,Leptospirosis,1,0,0,0,0,27.5,22.2,86.15,154.31
2024,25,Jaffna,Leptospirosis,0,1,0,0,0,3.2,27.5,22.2,86.15
2024,26,Jaffna,Leptospirosis,0,0,1,0,0,6,3.2,27.5,22.2
2024,27,Jaffna,Leptospirosis,0,0,0,1,0,7,6,3.2,27.5
2024,28,Jaffna,Leptospirosis,0,0,0,0,1,14.35,7,6,3.2
2024,29,Jaffna,Leptospirosis,2,0,0,0,0,26.55,14.35,7,6
2024,30,Jaffna,Leptospirosis,2,2,0,0,0,9,26.55,14.35,7
2024,31,Jaffna,Leptospirosis,0,2,2,0,0,2.75,9,26.55,14.35
2024,32,Jaffna,Leptospirosis,0,0,2,2,0,15.04,2.75,9,26.55
2024,33,Jaffna,Leptospirosis,0,0,0,2,2,47.01,15.04,2.75,9
2024,34,Jaffna,Leptospirosis,0,0,0,0,2,42.95,47.01,15.04,2.75
2024,35,Jaffna,Leptospirosis,0,0,0,0,0,30.72,42.95,47.01,15.04
2024,36,Jaffna,Leptospirosis,0,0,0,0,0,12.38,30.72,42.95,47.01
2024,37,Jaffna,Leptospirosis,0,0,0,0,0,9.7,12.38,30.72,42.95
2024,38,Jaffna,Leptospirosis,0,0,0,0,0,3.6,9.7,12.38,30.72
2024,39,Jaffna,Leptospirosis,0,0,0,0,0,5.2,3.6,9.7,12.38
2024,40,Jaffna,Leptospirosis,0,0,0,0,0,9.22,5.2,3.6,9.7
2024,41,Jaffna,Leptospirosis,0,0,0,0,0,45.25,9.22,5.2,3.6
2024,42,Jaffna,Leptospirosis,1,0,0,0,0,127.32,45.25,9.22,5.2
2024,43,Jaffna,Leptospirosis,0,1,0,0,0,62.02,127.32,45.25,9.22
2024,44,Jaffna,Leptospirosis,0,0,1,0,0,89.71,62.02,127.32,45.25
2024,45,Jaffna,Leptospirosis,4,0,0,1,0,33.96,89.71,62.02,127.32
2024,46,Jaffna,Leptospirosis,2,4,0,0,1,58.23,33.96,89.71,62.02
2024,47,Jaffna,Leptospirosis,0,2,4,0,0,74.34,58.23,33.96,89.71
2024,48,Jaffna,Leptospirosis,2,0,2,4,0,101.53,74.34,58.23,33.96
2024,49,Jaffna,Leptospirosis,4,2,0,2,4,462.37,101.53,74.34,58.23
2024,50,Jaffna,Leptospirosis,2,4,2,0,2,7.4,462.37,101.53,74.34
2024,51,Jaffna,Leptospirosis,37,2,4,2,0,128.99,7.4,462.37,101.53
2024,52,Jaffna,Leptospirosis,119,37,2,4,2,18.5,128.99,7.4,462.37
2025,1,Jaffna,Leptospirosis,60,119,37,2,4,10.2,18.5,128.99,7.4
2025,2,Jaffna,Leptospirosis,26,60,119,37,2,23.05,10.2,18.5,128.99
2025,3,Jaffna,Leptospirosis,24,26,60,119,37,23.9,23.05,10.2,18.5
2025,4,Jaffna,Leptospirosis,14,24,26,60,119,42.35,23.9,23.05,10.2
2025,5,Jaffna,Leptospirosis,17,14,24,26,60,7,42.35,23.9,23.05
2025,6,Jaffna,Leptospirosis,7,17,14,24,26,13.26,7,42.35,23.9
2025,7,Jaffna,Leptospirosis,4,7,17,14,24,0.6,13.26,7,42.35
2025,8,Jaffna,Leptospirosis,4,4,7,17,14,0.7,0.6,13.26,7
2025,9,Jaffna,Leptospirosis,6,4,4,7,17,0,0.7,0.6,13.26
2025,10,Jaffna,Leptospirosis,1,6,4,4,7,56.68,0,0.7,0.6
2025,11,Jaffna,Leptospirosis,0,1,6,4,4,0.5,56.68,0,0.7
2025,12,Jaffna,Leptospirosis,2,0,1,6,4,44.3,0.5,56.68,0
2025,13,Jaffna,Leptospirosis,1,2,0,1,6,9.1,44.3,0.5,56.68
2025,14,Jaffna,Leptospirosis,1,1,2,0,1,1.4,9.1,44.3,0.5
2025,15,Jaffna,Leptospirosis,1,1,1,2,0,38.4,1.4,9.1,44.3
2025,16,Jaffna,Leptospirosis,4,1,1,1,2,10.1,38.4,1.4,9.1
2025,17,Jaffna,Leptospirosis,0,4,1,1,1,3,10.1,38.4,1.4
2025,18,Jaffna,Leptospirosis,0,0,4,1,1,11.5,3,10.1,38.4
2025,19,Jaffna,Leptospirosis,0,0,0,4,1,15.42,11.5,3,10.1
2025,20,Jaffna,Leptospirosis,1,0,0,0,4,9.6,15.42,11.5,3
2025,21,Jaffna,Leptospirosis,1,1,0,0,0,25.7,9.6,15.42,11.5
2025,22,Jaffna,Leptospirosis,1,1,1,0,0,18.3,25.7,9.6,15.42
2025,23,Jaffna,Leptospirosis,1,1,1,1,0,19.49,18.3,25.7,9.6
2025,24,Jaffna,Leptospirosis,1,1,1,1,1,0.54,19.49,18.3,25.7
2025,25,Jaffna,Leptospirosis,0,1,1,1,1,24.8,0.54,19.49,18.3
2025,26,Jaffna,Leptospirosis,1,0,1,1,1,7.11,24.8,0.54,19.49
2025,27,Jaffna,Leptospirosis,1,1,0,1,1,11.08,7.11,24.8,0.54
2025,28,Jaffna,Leptospirosis,2,1,1,0,1,7.4,11.08,7.11,24.8
2025,29,Jaffna,Leptospirosis,1,2,1,1,0,3.11,7.4,11.08,7.11
2025,30,Jaffna,Leptospirosis,1,1,2,1,1,17.48,3.11,7.4,11.08
2025,31,Jaffna,Leptospirosis,0,1,1,2,1,34.59,17.48,3.11,7.4
2025,32,Jaffna,Leptospirosis,0,0,1,1,2,28.34,34.59,17.48,3.11
2025,33,Jaffna,Leptospirosis,1,0,0,1,1,42.4,28.34,34.59,17.48
2025,34,Jaffna,Leptospirosis,0,1,0,0,1,28.5,42.4,28.34,34.59
2025,35,Jaffna,Leptospirosis,0,0,1,0,0,6.5,28.5,42.4,28.34
2025,36,Jaffna,Leptospirosis,2,0,0,1,0,21.6,6.5,28.5,42.4
2025,37,Jaffna,Leptospirosis,0,2,0,0,1,11.6,21.6,6.5,28.5
2025,38,Jaffna,Leptospirosis,2,0,2,0,0,23.2,11.6,21.6,6.5
2025,39,Jaffna,Leptospirosis,1,2,0,2,0,21.1,23.2,11.6,21.6
2025,40,Jaffna,Leptospirosis,1,1,2,0,2,26,21.1,23.2,11.6
2025,41,Jaffna,Leptospirosis,2,1,1,2,0,24.1,26,21.1,23.2
2025,42,Jaffna,Leptospirosis,0,2,1,1,2,31.3,24.1,26,21.1
2025,43,Jaffna,Leptospirosis,1,0,2,1,1,74.5,31.3,24.1,26
2025,44,Jaffna,Leptospirosis,4,1,0,2,1,105.2,74.5,31.3,24.1
2025,45,Jaffna,Leptospirosis,3,4,1,0,2,18.5,105.2,74.5,31.3
2025,46,Jaffna,Leptospirosis,3,3,4,1,0,74.2,18.5,105.2,74.5
2025,47,Jaffna,Leptospirosis,1,3,3,4,1,95.3,74.2,18.5,105.2
2025,48,Jaffna,Leptospirosis,5,1,3,3,4,257.5,95.3,74.2,18.5
2025,49,Jaffna,Leptospirosis,5,5,1,3,3,251.9,257.5,95.3,74.2
2025,50,Jaffna,Leptospirosis,19,5,5,1,3,41.3,251.9,257.5,95.3
2025,51,Jaffna,Leptospirosis,22,19,5,5,1,27.2,41.3,251.9,257.5
2025,52,Jaffna,Leptospirosis,20,22,19,5,5,15.3,27.2,41.3,251.9
2020,5,Jaffna,Viral Hepatitis,0,0,0,0,0,3,4.6,1.9,3.9
2020,6,Jaffna,Viral Hepatitis,0,0,0,0,0,0.3,3,4.6,1.9
2020,7,Jaffna,Viral Hepatitis,0,0,0,0,0,0,0.3,3,4.6
2020,8,Jaffna,Viral Hepatitis,0,0,0,0,0,1.6,0,0.3,3
2020,9,Jaffna,Viral Hepatitis,0,0,0,0,0,6.1,1.6,0,0.3
2020,10,Jaffna,Viral Hepatitis,0,0,0,0,0,0.4,6.1,1.6,0
2020,11,Jaffna,Viral Hepatitis,0,0,0,0,0,2.6,0.4,6.1,1.6
2020,12,Jaffna,Viral Hepatitis,0,0,0,0,0,0,2.6,0.4,6.1
2020,13,Jaffna,Viral Hepatitis,0,0,0,0,0,0,0,2.6,0.4
2020,14,Jaffna,Viral Hepatitis,0,0,0,0,0,0,0,0,2.6
2020,15,Jaffna,Viral Hepatitis,0,0,0,0,0,5.4,0,0,0
2020,16,Jaffna,Viral Hepatitis,0,0,0,0,0,5.6,5.4,0,0
2020,17,Jaffna,Viral Hepatitis,0,0,0,0,0,5.2,5.6,5.4,0
2020,18,Jaffna,Viral Hepatitis,0,0,0,0,0,6.7,5.2,5.6,5.4
2020,19,Jaffna,Viral Hepatitis,0,0,0,0,0,7.7,6.7,5.2,5.6
2020,20,Jaffna,Viral Hepatitis,0,0,0,0,0,17,7.7,6.7,5.2
2020,21,Jaffna,Viral Hepatitis,0,0,0,0,0,30.9,17,7.7,6.7
2020,22,Jaffna,Viral Hepatitis,0,0,0,0,0,1.4,30.9,17,7.7
2020,23,Jaffna,Viral Hepatitis,0,0,0,0,0,3.1,1.4,30.9,17
2020,24,Jaffna,Viral Hepatitis,0,0,0,0,0,13.6,3.1,1.4,30.9
2020,25,Jaffna,Viral Hepatitis,0,0,0,0,0,2.1,13.6,3.1,1.4
2020,26,Jaffna,Viral Hepatitis,0,0,0,0,0,0.9,2.1,13.6,3.1
2020,27,Jaffna,Viral Hepatitis,0,0,0,0,0,24.9,0.9,2.1,13.6
2020,28,Jaffna,Viral Hepatitis,0,0,0,0,0,17.65,24.9,0.9,2.1
2020,29,Jaffna,Viral Hepatitis,0,0,0,0,0,18,17.65,24.9,0.9
2020,30,Jaffna,Viral Hepatitis,0,0,0,0,0,11.6,18,17.65,24.9
2020,31,Jaffna,Viral Hepatitis,0,0,0,0,0,8.2,11.6,18,17.65
2020,32,Jaffna,Viral Hepatitis,0,0,0,0,0,23.5,8.2,11.6,18
2020,33,Jaffna,Viral Hepatitis,0,0,0,0,0,15.45,23.5,8.2,11.6
2020,34,Jaffna,Viral Hepatitis,0,0,0,0,0,1.4,15.45,23.5,8.2
2020,35,Jaffna,Viral Hepatitis,0,0,0,0,0,0.5,1.4,15.45,23.5
2020,36,Jaffna,Viral Hepatitis,0,0,0,0,0,11.1,0.5,1.4,15.45
2020,37,Jaffna,Viral Hepatitis,0,0,0,0,0,44.55,11.1,0.5,1.4
2020,38,Jaffna,Viral Hepatitis,0,0,0,0,0,16,44.55,11.1,0.5
2020,39,Jaffna,Viral Hepatitis,0,0,0,0,0,6.9,16,44.55,11.1
2020,40,Jaffna,Viral Hepatitis,1,0,0,0,0,12.6,6.9,16,44.55
2020,41,Jaffna,Viral Hepatitis,0,1,0,0,0,20.4,12.6,6.9,16
2020,42,Jaffna,Viral Hepatitis,1,0,1,0,0,32.5,20.4,12.6,6.9
2020,43,Jaffna,Viral Hepatitis,0,1,0,1,0,15.47,32.5,20.4,12.6
2020,44,Jaffna,Viral Hepatitis,0,0,1,0,1,25.6,15.47,32.5,20.4
2020,45,Jaffna,Viral Hepatitis,0,0,0,1,0,14.2,25.6,15.47,32.5
2020,46,Jaffna,Viral Hepatitis,0,0,0,0,1,52.58,14.2,25.6,15.47
2020,47,Jaffna,Viral Hepatitis,0,0,0,0,0,66.02,52.58,14.2,25.6
2020,48,Jaffna,Viral Hepatitis,0,0,0,0,0,55.27,66.02,52.58,14.2
2020,49,Jaffna,Viral Hepatitis,0,0,0,0,0,174.39,55.27,66.02,52.58
2020,50,Jaffna,Viral Hepatitis,1,0,0,0,0,423.2,174.39,55.27,66.02
2020,51,Jaffna,Viral Hepatitis,0,1,0,0,0,11.7,423.2,174.39,55.27
